GENERATION_PROJECT,gen_tech,gen_load_zone,gen_connect_cost_per_mw,gen_capacity_limit_mw,gen_full_load_heat_rate,gen_variable_om,gen_max_age,gen_min_build_capacity,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_is_variable,gen_is_baseload,gen_is_cogen,gen_energy_source,gen_unit_size,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_efficiency,gen_store_to_release_ratio
g11663i,solar,2028740,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11663,solar,2028740,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11664i,solar,2028741,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11664,solar,2028741,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11665i,solar,2028742,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11665,solar,2028742,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11666i,solar,2028743,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11666,solar,2028743,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11667i,solar,2028744,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11667,solar,2028744,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11668i,solar,2028744,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11668,solar,2028744,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11669i,solar,2028746,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11669,solar,2028746,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11670i,solar,2028746,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11670,solar,2028746,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11671i,solar,2028747,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11671,solar,2028747,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11672i,solar,2028747,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11672,solar,2028747,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11673i,solar,2028748,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11673,solar,2028748,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11674i,solar,2028748,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11674,solar,2028748,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11675i,solar,2028751,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11675,solar,2028751,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11676i,solar,2028751,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11676,solar,2028751,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11677i,solar,2028752,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11677,solar,2028752,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11678i,solar,2028753,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11678,solar,2028753,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11679i,solar,2028753,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11679,solar,2028753,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11680i,solar,2028754,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11680,solar,2028754,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11681i,solar,2028755,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11681,solar,2028755,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11682i,solar,2028755,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11682,solar,2028755,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11683i,solar,2028755,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11683,solar,2028755,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11684i,solar,2028755,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11684,solar,2028755,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11685i,wind,2028757,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11685,wind,2028757,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11686i,solar,2028761,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11686,solar,2028761,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11687i,ng,2028765,0,5000.0,5.86,9.911167320000004,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11687,ng,2028765,0,.,5.86,9.911167320000004,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11688i,ng,2028766,0,5000.0,5.86,9.911977319999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11688,ng,2028766,0,.,5.86,9.911977319999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11689i,ng,2028767,0,5000.0,5.85,11.124817320000004,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11689,ng,2028767,0,.,5.85,11.124817320000004,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11690i,ng,2028768,0,5000.0,5.86,10.052287320000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11690,ng,2028768,0,.,5.86,10.052287320000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11691i,ng,2028769,0,5000.0,5.83,9.077688660000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11691,ng,2028769,0,.,5.83,9.077688660000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11692i,ng,2028770,0,5000.0,5.86,9.55500732,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11692,ng,2028770,0,.,5.86,9.55500732,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11693i,ng,2028771,0,5000.0,5.59,8.352044400000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11693,ng,2028771,0,.,5.59,8.352044400000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11694i,ng,2028778,0,5000.0,5.68,8.417076000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11694,ng,2028778,0,.,5.68,8.417076000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11695i,ng,2028779,0,5000.0,5.69,10.226472,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11695,ng,2028779,0,.,5.69,10.226472,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11696i,ng,2028784,0,5000.0,5.9,9.256365599999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11696,ng,2028784,0,.,5.9,9.256365599999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11697i,ng,2028785,0,5000.0,5.94,9.8134512,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11697,ng,2028785,0,.,5.94,9.8134512,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11698i,ng,2028786,0,5000.0,5.9,9.1325556,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11698,ng,2028786,0,.,5.9,9.1325556,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11699i,ng,2028787,0,5000.0,5.91,9.0276456,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11699,ng,2028787,0,.,5.91,9.0276456,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11700i,ng,2028788,0,5000.0,5.94,9.7499412,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11700,ng,2028788,0,.,5.94,9.7499412,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11701i,ng,2028789,0,5000.0,5.91,8.3064456,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11701,ng,2028789,0,.,5.91,8.3064456,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11702i,ng,2028791,0,5000.0,5.63,9.3398328,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11702,ng,2028791,0,.,5.63,9.3398328,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11703i,ng,2028792,0,5000.0,5.63,9.441142799999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11703,ng,2028792,0,.,5.63,9.441142799999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11704i,ng,2028797,0,5000.0,6.21,9.898836000000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11704,ng,2028797,0,.,6.21,9.898836000000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11705i,ng,2028798,0,5000.0,6.21,9.402785999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11705,ng,2028798,0,.,6.21,9.402785999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11706i,ng,2028799,0,5000.0,6.38,10.123009199999995,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11706,ng,2028799,0,.,6.38,10.123009199999995,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11707i,ng,2028799,0,5000.0,4.88,7.7400396,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11707,ng,2028799,0,.,4.88,7.7400396,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11708i,ng,2028800,0,5000.0,5.62,8.485616999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11708,ng,2028800,0,.,5.62,8.485616999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11709i,solar,2028804,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11709,solar,2028804,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11710i,solar,2028804,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11710,solar,2028804,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11711i,solar,2028804,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11711,solar,2028804,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11712i,ng,2028805,0,5000.0,5.68,9.801334799999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11712,ng,2028805,0,.,5.68,9.801334799999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11713i,ng,2028811,0,5000.0,5.69,8.996357999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11713,ng,2028811,0,.,5.69,8.996357999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11714i,ng,2028812,0,5000.0,5.7,9.558366000000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11714,ng,2028812,0,.,5.7,9.558366000000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11715i,coal,2028815,0,0.0,8.54,8.200806,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11715,coal,2028815,0,.,8.54,8.200806,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11716i,coal,2028815,0,0.0,9.43,9.05386008,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11716,coal,2028815,0,.,9.43,9.05386008,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11717i,coal,2028815,0,0.0,8.99,8.63276916,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11717,coal,2028815,0,.,8.99,8.63276916,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11718i,coal,2028816,0,0.0,8.97,10.70286,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11718,coal,2028816,0,.,8.97,10.70286,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11719i,coal,2028817,0,0.0,8.97,9.385889999999998,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11719,coal,2028817,0,.,8.97,9.385889999999998,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g11720i,ng,2028820,0,5000.0,5.62,9.06792,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11720,ng,2028820,0,.,5.62,9.06792,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11721i,ng,2028821,0,5000.0,5.69,8.201798999999996,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11721,ng,2028821,0,.,5.69,8.201798999999996,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11722i,ng,2028821,0,5000.0,5.5,7.930448999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11722,ng,2028821,0,.,5.5,7.930448999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11723i,solar,2028823,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11723,solar,2028823,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11724i,wind,2028824,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11724,wind,2028824,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11725i,solar,2028828,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11725,solar,2028828,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11726i,solar,2028829,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11726,solar,2028829,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11727i,solar,2028829,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11727,solar,2028829,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11728i,solar,2028830,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11728,solar,2028830,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11729i,solar,2028830,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11729,solar,2028830,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11730i,ng,2028831,0,5000.0,5.7,10.061261999999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11730,ng,2028831,0,.,5.7,10.061261999999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11731i,solar,2028833,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11731,solar,2028833,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11732i,solar,2028834,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11732,solar,2028834,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11733i,ng,2028835,0,5000.0,5.54,8.786077800000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11733,ng,2028835,0,.,5.54,8.786077800000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11734i,ng,2028835,0,5000.0,5.81,9.205719600000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11734,ng,2028835,0,.,5.81,9.205719600000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11735i,ng,2028835,0,5000.0,5.5,8.7229698,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11735,ng,2028835,0,.,5.5,8.7229698,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11736i,ng,2028837,0,5000.0,6.08,9.841374,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11736,ng,2028837,0,.,6.08,9.841374,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11737i,ng,2028837,0,5000.0,5.11,8.271161999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11737,ng,2028837,0,.,5.11,8.271161999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11738i,ng,2028838,0,5000.0,5.6,7.9005120000000035,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11738,ng,2028838,0,.,5.6,7.9005120000000035,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11739i,solar,2028839,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11739,solar,2028839,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11740i,ng,2028844,0,5000.0,5.97,10.37104932,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11740,ng,2028844,0,.,5.97,10.37104932,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11741i,ng,2028845,0,5000.0,5.93,9.361104659999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11741,ng,2028845,0,.,5.93,9.361104659999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11742i,ng,2028846,0,5000.0,5.97,10.275379319999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11742,ng,2028846,0,.,5.97,10.275379319999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11743i,ng,2028850,0,5000.0,5.98,9.063906000000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11743,ng,2028850,0,.,5.98,9.063906000000001,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11744i,ng,2028851,0,5000.0,5.98,8.553366,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11744,ng,2028851,0,.,5.98,8.553366,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11745i,ng,2028852,0,5000.0,6.03,9.845771999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11745,ng,2028852,0,.,6.03,9.845771999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11746i,ng,2028853,0,5000.0,6.02,11.016821999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11746,ng,2028853,0,.,6.02,11.016821999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11747i,ng,2028854,0,5000.0,5.62,9.83856,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11747,ng,2028854,0,.,5.62,9.83856,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11748i,ng,2028855,0,5000.0,5.61,10.054811999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11748,ng,2028855,0,.,5.61,10.054811999999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11749i,ng,2028856,0,5000.0,5.68,10.162479599999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11749,ng,2028856,0,.,5.68,10.162479599999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11750i,solar,2028858,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11750,solar,2028858,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11751i,solar,2028858,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11751,solar,2028858,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11752i,wind,2028859,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11752,wind,2028859,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11753i,wind,2028859,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11753,wind,2028859,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11754i,wind,2028859,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11754,wind,2028859,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11755i,hydro,2028862,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11755,hydro,2028862,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11756i,hydro,2028863,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11756,hydro,2028863,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11757i,hydro,2028865,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11757,hydro,2028865,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11758i,hydro,2028866,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11758,hydro,2028866,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11759i,hydro,2028867,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11759,hydro,2028867,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11760i,hydro,2028868,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11760,hydro,2028868,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11761i,solar,2028869,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11761,solar,2028869,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11762i,ng,2028871,0,5000.0,5.63,9.197747999999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11762,ng,2028871,0,.,5.63,9.197747999999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11763i,ng,2028872,0,5000.0,5.63,9.185688,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11763,ng,2028872,0,.,5.63,9.185688,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11764i,ng,2028874,0,5000.0,5.67,8.3785584,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11764,ng,2028874,0,.,5.67,8.3785584,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11765i,solar,2028877,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11765,solar,2028877,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11766i,solar,2028877,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11766,solar,2028877,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11767i,solar,2028877,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11767,solar,2028877,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11768i,ng,2028885,0,5000.0,5.95,8.472144000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11768,ng,2028885,0,.,5.95,8.472144000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11769i,ng,2028886,0,5000.0,5.95,8.485824,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11769,ng,2028886,0,.,5.95,8.485824,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11770i,ng,2028887,0,5000.0,5.95,8.510334,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11770,ng,2028887,0,.,5.95,8.510334,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11771i,solar,2028890,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11771,solar,2028890,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11772i,solar,2028893,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11772,solar,2028893,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11773i,solar,2028893,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11773,solar,2028893,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11774i,hydro,2028896,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11774,hydro,2028896,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11775i,hydro,2028897,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11775,hydro,2028897,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11776i,hydro,2028898,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11776,hydro,2028898,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11777i,ng,2028901,0,5000.0,5.67,9.074358,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11777,ng,2028901,0,.,5.67,9.074358,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11778i,solar,2028902,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11778,solar,2028902,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11779i,wind,2028906,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11779,wind,2028906,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11780i,ng,2028907,0,5000.0,5.6,8.722905599999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11780,ng,2028907,0,.,5.6,8.722905599999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11781i,ng,2028908,0,5000.0,5.81,10.061911199999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11781,ng,2028908,0,.,5.81,10.061911199999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11782i,ng,2028908,0,5000.0,5.87,10.161870599999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11782,ng,2028908,0,.,5.87,10.161870599999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11783i,ng,2028908,0,5000.0,5.16,8.9365203,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11783,ng,2028908,0,.,5.16,8.9365203,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11784i,solar,2028913,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11784,solar,2028913,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g11785i,hydro,2028915,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11785,hydro,2028915,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11786i,hydro,2028915,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11786,hydro,2028915,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11787i,hydro,2028915,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11787,hydro,2028915,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11788i,hydro,2028915,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
