GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om
g12635i,2030,1616000,956679.6000000001
g12636i,2030,1616000,956679.6000000001
g12637i,2030,1616000,956679.6000000001
g12638i,2030,1616000,956679.6000000001
g12639i,2030,1616000,956679.6000000001
g12640i,2030,1616000,956679.6000000001
g12641i,2030,1956000,0.0
g12642i,2030,5255000,99520.35591474021
g12643i,2030,5255000,78407.34496843493
g12644i,2030,5255000,69490.72294944337
g12645i,2030,5255000,113427.92988702239
g12646i,2030,1956000,0.0
g12647i,2030,1956000,0.0
g12648i,2030,1956000,0.0
g12649i,2030,1956000,0.0
g12650i,2030,5983000,0.0
g12651i,2030,5983000,0.0
g12652i,2030,5983000,0.0
g12653i,2030,5983000,0.0
g12654i,2030,5983000,0.0
g12655i,2030,5983000,0.0
g12656i,2030,5255000,46113.37768421053
g12657i,2030,1616000,213247.6
g12658i,2030,1616000,213247.6
g12659i,2030,1616000,213247.6
g12660i,2030,5983000,0.0
g12661i,2030,5983000,0.0
g12662i,2030,5983000,0.0
g12663i,2030,5983000,0.0
g12664i,2030,5983000,0.0
g12665i,2030,5983000,0.0
g12666i,2030,5983000,0.0
g12667i,2030,5983000,0.0
g12668i,2030,5983000,0.0
g12669i,2030,5983000,0.0
g12670i,2030,1616000,58366.03472222221
g12671i,2030,1616000,694822.9846153846
g12672i,2030,1616000,694822.9846153846
g12673i,2030,1616000,64327.74527363184
g12674i,2030,1616000,64327.74527363184
g12675i,2030,1600000,0.0
g12676i,2030,1600000,0.0
g12677i,2030,1600000,0.0
g12678i,2030,1600000,0.0
g12679i,2030,5983000,0.0
g12680i,2030,5983000,0.0
g12681i,2030,5983000,0.0
g12682i,2030,5983000,0.0
g12683i,2030,5983000,0.0
g12684i,2030,1616000,95603.61328903656
g12685i,2030,1616000,95603.61328903656
g12686i,2030,1616000,95603.61328903656
g12687i,2030,1956000,0.0
g12688i,2030,1956000,0.0
g12689i,2030,1956000,0.0
g12690i,2030,5983000,0.0
g12691i,2030,5983000,0.0
g12692i,2030,5983000,0.0
g12693i,2030,1956000,0.0
g12694i,2030,1956000,0.0
g12695i,2030,1956000,0.0
g12696i,2030,5983000,0.0
g12697i,2030,5983000,0.0
g12698i,2030,5983000,0.0
g12699i,2030,5983000,0.0
g12700i,2030,1616000,102259.52307692307
g12701i,2030,1616000,102259.52307692307
g12702i,2030,5983000,0.0
g12703i,2030,5983000,0.0
g12704i,2030,5983000,0.0
g12705i,2030,5983000,0.0
g12706i,2030,5983000,0.0
g12707i,2030,5983000,0.0
g12708i,2030,5983000,0.0
g12709i,2030,5983000,0.0
g12710i,2030,5983000,0.0
g12711i,2030,1956000,0.0
g12712i,2030,1956000,0.0
g12713i,2030,1956000,0.0
g12714i,2030,5983000,0.0
g12715i,2030,5983000,0.0
g12716i,2030,5983000,0.0
g12717i,2030,1956000,0.0
g12718i,2030,5983000,0.0
g12719i,2030,5983000,0.0
g12720i,2030,5983000,0.0
g12721i,2030,5983000,0.0
g12722i,2030,5983000,0.0
g12723i,2030,5983000,0.0
g12724i,2030,5983000,0.0
g12725i,2030,1956000,0.0
g12726i,2030,1956000,0.0
g12727i,2030,1956000,0.0
g12728i,2030,1956000,0.0
g12729i,2030,5983000,0.0
g12730i,2030,5983000,0.0
g12731i,2030,5983000,0.0
g12732i,2030,1956000,0.0
g12733i,2030,1956000,0.0
g12734i,2030,1956000,0.0
g12735i,2030,5983000,0.0
g12736i,2030,5983000,0.0
g12737i,2030,5983000,0.0
g12738i,2030,1956000,0.0
g12739i,2030,1956000,0.0
g12740i,2030,1956000,0.0
g12741i,2030,1956000,0.0
g12742i,2030,1956000,0.0
g12743i,2030,1956000,0.0
g12744i,2030,1956000,0.0
g12745i,2030,1956000,0.0
g12746i,2030,5983000,0.0
g12747i,2030,5983000,0.0
g12748i,2030,5983000,0.0
g12749i,2030,5983000,0.0
g12750i,2030,5983000,0.0
g12751i,2030,1956000,0.0
g12752i,2030,1956000,0.0
g12753i,2030,1600000,0.0
g12754i,2030,1600000,0.0
g12755i,2030,5983000,0.0
g12756i,2030,5983000,0.0
g12757i,2030,5983000,0.0
g12758i,2030,1956000,0.0
g12759i,2030,5983000,0.0
g12760i,2030,5983000,0.0
g12761i,2030,5983000,0.0
g12762i,2030,5983000,0.0
g12763i,2030,5983000,0.0
g12764i,2030,5983000,0.0
g12765i,2030,5983000,0.0
g12766i,2030,5983000,0.0
g12767i,2030,5983000,0.0
g12768i,2030,5983000,0.0
g12769i,2030,5983000,0.0
g12770i,2030,5983000,0.0
g12771i,2030,5983000,0.0
g12772i,2030,1616000,61834.32339089482
g12773i,2030,1616000,61834.32339089482
g12774i,2030,5983000,0.0
g12775i,2030,5983000,0.0
g12776i,2030,5983000,0.0
g12777i,2030,5983000,0.0
g12778i,2030,1956000,0.0
g12779i,2030,1956000,0.0
g12780i,2030,1956000,0.0
g12781i,2030,1956000,0.0
g12782i,2030,5983000,0.0
g12783i,2030,5983000,0.0
g12784i,2030,5983000,0.0
g12785i,2030,5983000,0.0
g12786i,2030,5983000,0.0
g12787i,2030,1616000,121640.68714918758
g12788i,2030,1616000,121640.68714918758
g12789i,2030,1616000,121640.68714918758
g12790i,2030,5255000,60405.61561822125
g12791i,2030,5983000,0.0
g12792i,2030,5983000,0.0
g12793i,2030,5983000,0.0
g12794i,2030,1956000,0.0
g12795i,2030,1956000,0.0
g12796i,2030,1956000,0.0
g12797i,2030,5255000,102675.86382797499
g12798i,2030,5983000,0.0
g12799i,2030,5983000,0.0
g12800i,2030,5983000,0.0
g12801i,2030,5983000,0.0
g12802i,2030,5983000,0.0
g12803i,2030,5983000,0.0
g12804i,2030,5983000,0.0
g12805i,2030,5983000,0.0
g12806i,2030,5983000,0.0
g12807i,2030,5983000,0.0
g12808i,2030,5983000,0.0
g12809i,2030,5983000,0.0
g12810i,2030,1956000,0.0
g12811i,2030,1956000,0.0
g12812i,2030,5983000,0.0
g12813i,2030,5983000,0.0
g12814i,2030,5983000,0.0
g12815i,2030,5983000,0.0
g12816i,2030,5983000,0.0
g12817i,2030,5983000,0.0
g12818i,2030,5983000,0.0
g12819i,2030,5983000,0.0
g12820i,2030,5255000,89876.35963140706
g12821i,2030,1956000,0.0
g12822i,2030,1956000,0.0
g12823i,2030,5983000,0.0
g12824i,2030,5983000,0.0
g12825i,2030,5983000,0.0
g12826i,2030,5983000,0.0
g12827i,2030,5983000,0.0
g12828i,2030,5983000,0.0
g12829i,2030,5255000,112803.45986484172
g12830i,2030,5255000,130279.55473589661
g12831i,2030,5255000,69869.21731954227
g12832i,2030,5255000,69203.68119324847
g12833i,2030,1616000,787332.5245901638
g12834i,2030,1616000,787332.5245901638
g12835i,2030,1616000,787332.5245901638
g12836i,2030,1616000,787332.5245901638
g12837i,2030,1616000,787332.5245901638
g12838i,2030,1616000,787332.5245901638
g12839i,2030,5983000,0.0
g12840i,2030,5983000,0.0
g12841i,2030,5983000,0.0
g12842i,2030,5983000,0.0
g12843i,2030,5983000,0.0
g12844i,2030,5983000,0.0
g12845i,2030,5983000,0.0
g12846i,2030,5983000,0.0
g12847i,2030,5983000,0.0
g12848i,2030,5983000,0.0
g12849i,2030,5983000,0.0
g12850i,2030,5983000,0.0
g12851i,2030,1956000,0.0
g12852i,2030,5255000,123199.00822263373
g12853i,2030,1956000,0.0
g12854i,2030,1616000,182937.17746478872
g12855i,2030,5983000,0.0
g12856i,2030,5983000,0.0
g12857i,2030,5983000,0.0
g12858i,2030,5983000,0.0
g12859i,2030,5983000,0.0
g12860i,2030,5983000,0.0
g12861i,2030,5983000,0.0
g12862i,2030,5983000,0.0
g12863i,2030,5983000,0.0
g12864i,2030,1616000,105098.7801242236
g12865i,2030,1616000,84895.08741759816
g12866i,2030,1616000,84895.08741759816
g12867i,2030,1616000,84895.08741759816
g12868i,2030,1616000,84895.08741759816
g12869i,2030,1616000,84895.08741759816
g12870i,2030,1616000,84895.08741759816
g12871i,2030,1616000,91744.86315789474
g12872i,2030,1616000,91744.86315789474
g12873i,2030,1616000,91744.86315789474
g12874i,2030,1600000,0.0
g13419i,2030,7696000,0.0
g13420i,2030,7696000,0.0
g13421i,2030,7696000,0.0
g13422i,2030,7696000,0.0
g13423i,2030,7696000,0.0
g13424i,2030,7696000,0.0
g13425i,2030,7696000,0.0
g13426i,2030,7696000,0.0
g13427i,2030,7696000,0.0
g13428i,2030,7696000,0.0
g13429i,2030,7696000,0.0
g13430i,2030,7696000,0.0
g13431i,2030,7696000,0.0
g13432i,2030,7696000,0.0
g13433i,2030,7696000,0.0
g13434i,2030,7696000,0.0
g13435i,2030,7696000,0.0
g13436i,2030,7696000,0.0
g13437i,2030,7696000,0.0
g13438i,2030,7696000,0.0
g13439i,2030,7696000,0.0
g13440i,2030,7696000,0.0
g13441i,2030,7696000,0.0
g13442i,2030,7696000,0.0
g13443i,2030,7696000,0.0
g13444i,2030,7696000,0.0
g13445i,2030,7696000,0.0
g13446i,2030,7696000,0.0
g13447i,2030,7696000,0.0
g13448i,2030,7696000,0.0
g13449i,2030,7696000,0.0
g13450i,2030,7696000,0.0
g13451i,2030,7696000,0.0
g13452i,2030,7696000,0.0
g13453i,2030,7696000,0.0
g13454i,2030,7696000,0.0
g13455i,2030,7696000,0.0
g13456i,2030,7696000,0.0
g13457i,2030,7696000,0.0
g13458i,2030,7696000,0.0
g13459i,2030,7696000,0.0
g13460i,2030,7696000,0.0
g13911i,2030,5342000,0.0
g13912i,2030,5342000,0.0
g13913i,2030,5342000,0.0
g13914i,2030,5342000,0.0
g13915i,2030,5342000,0.0
g13916i,2030,5342000,0.0
g13917i,2030,5342000,0.0
g13918i,2030,5342000,0.0
g13919i,2030,5342000,0.0
g13920i,2030,5342000,0.0
g13921i,2030,5342000,0.0
g13922i,2030,5342000,0.0
g13923i,2030,5342000,0.0
g13924i,2030,5342000,0.0
g13925i,2030,5342000,0.0
g13926i,2030,5342000,0.0
g13927i,2030,5342000,0.0
g13928i,2030,5342000,0.0
g13929i,2030,5342000,0.0
g13930i,2030,5342000,0.0
g13931i,2030,5342000,0.0
g13932i,2030,5342000,0.0
g13933i,2030,5342000,0.0
g13934i,2030,5342000,0.0
g13935i,2030,1616000,0.0
g13936i,2030,1616000,0.0
g13937i,2030,1616000,0.0
g13938i,2030,1616000,0.0
g13939i,2030,1616000,0.0
g13940i,2030,1616000,0.0
g13941i,2030,1616000,0.0
g13942i,2030,1616000,0.0
g13943i,2030,1616000,0.0
g13944i,2030,1616000,0.0
g13951i,2030,1600000,0.0
g13952i,2030,1600000,0.0
g13953i,2030,1600000,0.0
g13954i,2030,1600000,0.0
g13955i,2030,1600000,0.0
g13956i,2030,1600000,0.0
g13957i,2030,1600000,0.0
g13958i,2030,1600000,0.0
g13959i,2030,1600000,0.0
g13960i,2030,1600000,0.0
g13961i,2030,1600000,0.0
g13962i,2030,1600000,0.0
g13963i,2030,1600000,0.0
g13964i,2030,1600000,0.0
g13965i,2030,1600000,0.0
g13966i,2030,1600000,0.0
g13967i,2030,1600000,0.0
g13968i,2030,1600000,0.0
g13969i,2030,1600000,0.0
g13970i,2030,1600000,0.0
g13971i,2030,1600000,0.0
g13972i,2030,1600000,0.0
g13973i,2030,1600000,0.0
g13974i,2030,1600000,0.0
g13975i,2030,1600000,0.0
g13976i,2030,1600000,0.0
g13977i,2030,1600000,0.0
g13978i,2030,1600000,0.0
g13979i,2030,1600000,0.0
g13980i,2030,1600000,0.0
g13981i,2030,1600000,0.0
g13982i,2030,1600000,0.0
g13983i,2030,1600000,0.0
g13984i,2030,1600000,0.0
g13985i,2030,1600000,0.0
g13986i,2030,1600000,0.0
g13987i,2030,1600000,0.0
g13988i,2030,1600000,0.0
g13989i,2030,1600000,0.0
g13990i,2030,1600000,0.0
g13991i,2030,1600000,0.0
g13992i,2030,1600000,0.0
g14007i,2030,1956000,0.0
g14008i,2030,1956000,0.0
g14009i,2030,1956000,0.0
g14010i,2030,1956000,0.0
g14011i,2030,1956000,0.0
g14012i,2030,1956000,0.0
g14013i,2030,1956000,0.0
g14014i,2030,1956000,0.0
g14015i,2030,1956000,0.0
g14016i,2030,1956000,0.0
g14017i,2030,1956000,0.0
g14018i,2030,1956000,0.0
g14019i,2030,1956000,0.0
